median_age,life_expectancy,total_cases_per_million,gdp_per_capita,hospital_beds_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,continent_Asia,continent_Europe,continent_North America,continent_Oceania,continent_South America
26.617000579833984,71.50489807128906,298725.5,16842.650390625,8.579999923706055,64.53846,42.96206204379562,1.0,0.0,0.0,0.0,0.0
39.08000183105469,75.92140197753906,408818.7,28105.708984375,3.819999933242798,46.346615,43.27303832116788,0.0,1.0,0.0,0.0,0.0
41.3849983215332,76.0376968383789,313449.5,18068.505859375,2.3799999952316284,43.610367,43.27303832116788,0.0,0.0,1.0,0.0,0.0
28.875,75.1613998413086,34265.92,9162.7470703125,0.7300000190734863,63.012527,53.79559306569343,0.0,0.0,0.0,0.0,0.0
16.249000549316406,63.01150131225586,7163.5615,1500.3143310546875,0.7400000095367432,65.31598,43.838777372262776,0.0,0.0,0.0,0.0,0.0
29.2509994506836,66.50579833984375,11968.739,5276.29443359375,1.0700000524520874,66.85257,63.73446167883212,1.0,0.0,0.0,0.0,0.0
20.825000762939453,64.19029998779297,59715.164,10281.3359375,2.3799999952316284,19.067173,35.317226277372264,0.0,0.0,0.0,0.0,0.0
20.57299995422364,61.93040084838867,456183.38,12468.76171875,2.3799999952316284,95.97361,43.27303832116788,0.0,0.0,0.0,1.0,0.0
24.356000900268555,70.08689880371094,33786.08,5046.81591796875,0.5400000214576721,82.35129,51.18641423357664,1.0,0.0,0.0,0.0,0.0
41.4630012512207,81.91210174560547,483538.9,70498.8828125,2.4200000762939453,65.73038,42.89692518248175,0.0,1.0,0.0,0.0,0.0
33.5890007019043,77.69830322265625,279326.44,18068.505859375,2.3799999952316284,64.36666,43.27303832116788,0.0,0.0,0.0,1.0,0.0
37.06800079345703,81.006103515625,519948.53,49316.3984375,2.509999990463257,83.63098,34.68584854014599,0.0,0.0,0.0,1.0,0.0
24.91200065612793,74.46260070800781,2497.2283,7661.60205078125,0.9700000286102296,91.026825,11.33389598540146,0.0,0.0,1.0,0.0,0.0
15.10200023651123,60.39810180664063,378.91153,1803.4368896484373,0.2800000011920929,21.661686,21.35059306569343,0.0,0.0,0.0,0.0,0.0
17.566999435424805,54.07899856567383,1197.5618,7994.2158203125,2.3799999952316284,36.431763,40.78118613138686,0.0,0.0,0.0,0.0,0.0
36.72100067138672,69.81819915771484,592190.9,18068.505859375,2.3799999952316284,88.66595,43.27303832116788,0.0,0.0,0.0,1.0,0.0
